id,organization_id,item_id,batch_number,supplier_id,received_date,expiration_date,purchase_price,facturation_price,quantity,last_checked,last_maintainer_id,is_active,created,modified
b7798e82-2bc9-40da-8cb8-67f8db51242a,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,8ef70a6c-3576-4ea9-9f18-902a0a11801e,B473974,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,69,2025-11-13T05:03:16.842636+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.842642+00:00,2025-11-13T05:03:16.842642+00:00
1819b27f-d1e7-45ea-ac08-aeb9566623df,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,2b631e77-a424-451b-af8f-051a9ac6bec6,B567773,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,43,2025-11-13T05:03:16.842680+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.842685+00:00,2025-11-13T05:03:16.842685+00:00
8c51b4b5-3a78-40fc-9f62-a870a35e5dda,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,df075f66-6a83-41a4-aac1-f1e434e53f86,B885251,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,22,2025-11-13T05:03:16.842710+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.842715+00:00,2025-11-13T05:03:16.842715+00:00
bcb1c407-fa44-4506-9606-5774ba735a5c,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7c3cf8ce-75f6-458f-9ffd-f805c9126417,B827543,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,78,2025-11-13T05:03:16.842771+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.842776+00:00,2025-11-13T05:03:16.842776+00:00
fe40d839-471b-4fb4-ac66-97e60fbd5d75,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,8c50989d-46cd-4be7-a1fb-d00bc19cb0c9,B796611,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,84,2025-11-13T05:03:16.842861+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.842872+00:00,2025-11-13T05:03:16.842872+00:00
df4b2d27-cb60-4f69-b01f-a2c92171fa4d,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,348f1a6e-d7b4-474a-a82e-ca917dc3fa75,B193481,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,94,2025-11-13T05:03:16.842910+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.842916+00:00,2025-11-13T05:03:16.842916+00:00
e67be392-f0d0-46fc-800c-9b66ecb8c37f,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,430f32a8-0c0f-4d05-824f-8ad3af2ae732,B138618,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,90,2025-11-13T05:03:16.842943+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.842948+00:00,2025-11-13T05:03:16.842948+00:00
6de474d3-8159-495f-9d62-e0b712ee5cbb,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,4d776c01-3b45-4c58-928f-02bf73502327,B534284,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,23,2025-11-13T05:03:16.842975+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.842980+00:00,2025-11-13T05:03:16.842980+00:00
08a9c8d0-a659-4609-b53d-7e83b20903e9,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,d8986ad6-21e1-403c-907d-bb09a3981810,B940042,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,26,2025-11-13T05:03:16.843006+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843012+00:00,2025-11-13T05:03:16.843012+00:00
dc6ca4e5-db1c-4d17-8fae-8a2254e48d1a,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,92b424e9-e1d9-422f-a121-eb56c7cd31e4,B101582,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,55,2025-11-13T05:03:16.843038+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843043+00:00,2025-11-13T05:03:16.843043+00:00
b714bc68-6195-4f30-85ef-f749cf6d3dcd,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,64c2c9fe-a493-4b33-bd8c-c7ae56d27437,B118025,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,90,2025-11-13T05:03:16.843068+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843073+00:00,2025-11-13T05:03:16.843073+00:00
bd86ec9d-d88d-40a6-81bf-ae48374d449a,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,53546f75-4348-4450-8dc0-4cff833baa96,B484620,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,28,2025-11-13T05:03:16.843098+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843103+00:00,2025-11-13T05:03:16.843103+00:00
f59e9dc8-37d4-4aae-8758-93971643f040,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,bd9f2228-42fa-4b1c-9049-c85cd94ab01a,B768412,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,81,2025-11-13T05:03:16.843129+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843134+00:00,2025-11-13T05:03:16.843134+00:00
0407853a-fcc1-43a3-b842-02fd5facc2f1,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,0c185aaf-d752-4419-976c-ce634d7dd77d,B249350,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,70,2025-11-13T05:03:16.843159+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843164+00:00,2025-11-13T05:03:16.843164+00:00
7a1dfd58-e13d-443b-b849-4f5852de3109,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,2df67686-6bdc-4df1-b10f-4547a8b1f0fd,B919114,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,40,2025-11-13T05:03:16.843189+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843194+00:00,2025-11-13T05:03:16.843194+00:00
2c1e5e8e-a365-4290-b90f-47e3ceb094d9,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,690e87d3-558d-4410-b423-21f9403472ec,B778324,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,71,2025-11-13T05:03:16.843219+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843224+00:00,2025-11-13T05:03:16.843224+00:00
320679f2-1037-402a-8e80-31dc4f412e1e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,63dcce51-ba41-45e2-be5c-218ebd73b3bc,B178592,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,63,2025-11-13T05:03:16.843249+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843254+00:00,2025-11-13T05:03:16.843254+00:00
65b4d2e6-c248-4cfe-a749-5758a99860ab,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,9ed22a1c-b13c-4357-a00c-d464b4ab11f0,B856179,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,63,2025-11-13T05:03:16.843278+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843283+00:00,2025-11-13T05:03:16.843283+00:00
c3eca79f-cee1-4c3f-9a38-218f27b5faa3,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,136bcc8e-0566-43bc-b373-62392f8a2f5c,B405269,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,93,2025-11-13T05:03:16.843308+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843313+00:00,2025-11-13T05:03:16.843313+00:00
aacf02d3-cfd6-4dc1-817c-4ee3b306c646,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,518ff562-213e-46a9-86ae-f09ec6eaedc0,B489617,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,75,2025-11-13T05:03:16.843339+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843344+00:00,2025-11-13T05:03:16.843344+00:00
ff86bd23-4a0d-4e7f-9ade-a575a4625433,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,e654fc74-6c61-400e-b860-1396dcf2b938,B643730,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,96,2025-11-13T05:03:16.843369+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843374+00:00,2025-11-13T05:03:16.843374+00:00
14ac5b9f-52c6-426f-85a9-9ee980d16bfa,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,da49d299-0f38-49d5-b9ec-f4f83e4de057,B105476,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,70,2025-11-13T05:03:16.843400+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843405+00:00,2025-11-13T05:03:16.843405+00:00
b300c28d-285f-44c4-8df6-56dc8a3bed56,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,6f69f79f-508d-41a9-9c2b-67a2b753e088,B412139,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,31,2025-11-13T05:03:16.843430+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843435+00:00,2025-11-13T05:03:16.843435+00:00
e972b0ec-9305-4e52-a2dc-76eff5d1b07f,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7c4cee40-673a-4e12-82d0-d3c7efa9aad5,B804243,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,38,2025-11-13T05:03:16.843460+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843465+00:00,2025-11-13T05:03:16.843465+00:00
8665f1b2-ab35-4f7d-bc81-9823b5c7346f,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,fea1e615-97ba-409d-b6a5-6bafbc7b88ea,B751679,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,11,2025-11-13T05:03:16.843490+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843495+00:00,2025-11-13T05:03:16.843495+00:00
a8877827-3a9b-421e-853a-a9149b2d514b,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,ea6e4052-f9c1-415b-a998-02d38375edb2,B664643,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,68,2025-11-13T05:03:16.843519+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843525+00:00,2025-11-13T05:03:16.843525+00:00
eedc38ac-1878-43ab-b0f2-91cc35847418,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,5e89ec41-9480-4bac-a0fa-4e65a004783e,B370365,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,27,2025-11-13T05:03:16.843550+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843560+00:00,2025-11-13T05:03:16.843560+00:00
f6c5fb48-9a6f-4ed7-9312-2cfe2f07f0dc,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,aab5dc2a-50d1-4cd3-8577-4d8cc459588f,B819464,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,35,2025-11-13T05:03:16.843617+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843636+00:00,2025-11-13T05:03:16.843636+00:00
f3e241c8-f7c9-413b-abef-38bc5720da47,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,430f3d32-a8e5-4684-b59e-3c9312e262e9,B901084,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,77,2025-11-13T05:03:16.843678+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843684+00:00,2025-11-13T05:03:16.843684+00:00
f443d76a-983f-4b33-8472-6cd06bda2194,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,162aeb3f-5b1f-497f-9b74-467a5d542e9c,B958665,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,72,2025-11-13T05:03:16.843709+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843714+00:00,2025-11-13T05:03:16.843714+00:00
82869947-2108-4161-ab77-142883818c3d,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,073af822-0832-4415-b550-d002b51db11c,B554855,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,16,2025-11-13T05:03:16.843739+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843744+00:00,2025-11-13T05:03:16.843744+00:00
7c43e626-00f7-45f6-8aaf-ea6e94299935,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,aaef8690-8322-4068-972a-c5ba6730202a,B495021,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,84,2025-11-13T05:03:16.843770+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843776+00:00,2025-11-13T05:03:16.843776+00:00
73326f04-aa8d-4008-a424-b770456020b7,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,fb2b8e60-730d-4145-a6cf-2c81f4a8609e,B962080,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,51,2025-11-13T05:03:16.843801+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843806+00:00,2025-11-13T05:03:16.843806+00:00
cc74613e-ac3f-446e-8973-806c4f80c2b6,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,fa9cb655-5bff-400e-a380-88cb08d4d1ba,B363864,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,100,2025-11-13T05:03:16.843832+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843837+00:00,2025-11-13T05:03:16.843837+00:00
5590c78d-25c1-4e70-8c2f-d823b3e1a07e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,cf88324e-527d-45dc-a052-6c2740614220,B256748,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,28,2025-11-13T05:03:16.843862+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843867+00:00,2025-11-13T05:03:16.843867+00:00
2fafebf7-332f-40c3-ae38-6d6dcf4972e8,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,318afe8d-78dd-4ed5-bd63-68f257143cda,B601677,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,27,2025-11-13T05:03:16.843892+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843897+00:00,2025-11-13T05:03:16.843897+00:00
b9e8b4fd-5db6-49cd-b67f-54bb7c523604,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,c98bb5ae-62cf-436f-82a9-e2d6a51051bd,B336782,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,15,2025-11-13T05:03:16.843922+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843927+00:00,2025-11-13T05:03:16.843927+00:00
09d0e9e7-4f16-4dc0-87d8-07f41057d914,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,a6ba79fa-e01a-476e-b689-4bbfe1a5bd60,B706913,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,10,2025-11-13T05:03:16.843952+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843957+00:00,2025-11-13T05:03:16.843957+00:00
a4d6c9dd-530d-4efa-81eb-b004214c35b7,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,58cbba52-7aad-4340-87a2-2556e8720299,B696543,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,24,2025-11-13T05:03:16.843982+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.843987+00:00,2025-11-13T05:03:16.843987+00:00
ad169a5b-a332-4a71-aae8-ec02905ccd0b,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,bb517d77-f029-4624-a13e-f213b1ef6d7a,B925144,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,91,2025-11-13T05:03:16.844013+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844018+00:00,2025-11-13T05:03:16.844018+00:00
090e9f01-a9ca-46e3-a8ed-88e1f992bab8,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,50858e09-c531-4173-b4fd-67de2562fc71,B640786,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,10,2025-11-13T05:03:16.844043+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844048+00:00,2025-11-13T05:03:16.844048+00:00
9e62702f-728c-4af7-9e44-20ed41de075e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,554ce1a9-96df-4f5d-b09f-5d1a9b61ced1,B944618,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,49,2025-11-13T05:03:16.844074+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844079+00:00,2025-11-13T05:03:16.844079+00:00
f119a7d4-dd5a-4da9-83f8-45680c25ee0c,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,9d1048da-c68c-4058-bf50-42bcaec8c850,B455369,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,95,2025-11-13T05:03:16.844104+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844109+00:00,2025-11-13T05:03:16.844109+00:00
04d8898b-9c8c-45ae-b3e9-6a69ac56a5f6,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,a6d2165c-90f7-471e-a6de-29c2acdbbee7,B598631,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,51,2025-11-13T05:03:16.844134+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844139+00:00,2025-11-13T05:03:16.844139+00:00
71b50610-363d-4992-93bf-9c7a05b8254a,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,a4c6a6be-5e35-4e68-a71e-42df418a3aa8,B539720,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,83,2025-11-13T05:03:16.844166+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844171+00:00,2025-11-13T05:03:16.844171+00:00
9eedaa3f-cf99-4100-a6f7-9e1c5b37c2f7,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,52619a66-b227-414c-9e3c-e4aeaabbbaa0,B855637,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,88,2025-11-13T05:03:16.844196+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844201+00:00,2025-11-13T05:03:16.844201+00:00
e1741e22-ee56-43fd-b63a-44a4b104960b,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,8de394a3-4725-45fb-ab6e-bbdb92b95981,B807954,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,85,2025-11-13T05:03:16.844227+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844232+00:00,2025-11-13T05:03:16.844232+00:00
4a573cfd-bd62-4857-a600-1745f56bdc1e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,e67b8a34-dc51-4156-9ad2-4533ac15e4dc,B767551,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,46,2025-11-13T05:03:16.844257+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844262+00:00,2025-11-13T05:03:16.844262+00:00
616a509a-1bc0-48c5-a3ca-5ef99b1ddb7d,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,96defc72-4080-4278-99c3-70f897715b5d,B714835,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,98,2025-11-13T05:03:16.844286+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844291+00:00,2025-11-13T05:03:16.844291+00:00
6437ea8e-2f86-4a02-bd54-2b90cda574d7,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,d6461df8-7969-4ec3-9044-f99a7610310e,B446404,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,31,2025-11-13T05:03:16.844316+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844321+00:00,2025-11-13T05:03:16.844321+00:00
e91e6689-5536-4a4a-bfd8-e77561de3193,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,4effa1f8-fbd9-4f7c-ad9f-92496a946fb2,B589925,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,51,2025-11-13T05:03:16.844346+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844351+00:00,2025-11-13T05:03:16.844351+00:00
f1c29b30-cdf0-4e40-9627-68067a94fabe,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,dfa459d4-6dbd-4ee5-8cd1-c030c4f1bad2,B645818,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,65,2025-11-13T05:03:16.844377+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844382+00:00,2025-11-13T05:03:16.844382+00:00
22c9cf09-2d69-4d9f-8d3e-4c8f139d99e7,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,6f283566-aeff-4b10-8760-a3b893cffd8c,B805884,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,39,2025-11-13T05:03:16.844408+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844412+00:00,2025-11-13T05:03:16.844412+00:00
b6271a99-53ad-4398-a702-186902f5a5a6,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,1be14681-bad8-4ef5-9a4e-f8dee855de62,B145442,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,77,2025-11-13T05:03:16.844438+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844442+00:00,2025-11-13T05:03:16.844442+00:00
849294be-e102-4ba8-b26c-1da20940fad2,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7fc8922d-e713-4ae4-9b1f-cf10235e5141,B511484,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,95,2025-11-13T05:03:16.844467+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844472+00:00,2025-11-13T05:03:16.844472+00:00
3d525a57-813e-498b-a6cc-c5c7a11866ec,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,59018de0-ea8b-4dfe-8ab0-6fbe0c496080,B707806,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,80,2025-11-13T05:03:16.844498+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844503+00:00,2025-11-13T05:03:16.844503+00:00
c621a2fe-50d0-49cb-bbaa-ea0ea538e0ac,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,62aa481f-5e6d-4cd5-ad4c-b96e964321b2,B484615,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,93,2025-11-13T05:03:16.844528+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844532+00:00,2025-11-13T05:03:16.844532+00:00
5b161992-5cca-41e5-86b6-7fa7f3e29492,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,c0ea293e-8b6e-45c9-800c-aeb6c87de65b,B271167,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,25,2025-11-13T05:03:16.844564+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844593+00:00,2025-11-13T05:03:16.844593+00:00
6c25bb58-33af-4dda-9c0e-7a81a94e6c0a,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,512c42ea-3f32-4eee-8c2d-f4c19376b65e,B139867,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,32,2025-11-13T05:03:16.844635+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844640+00:00,2025-11-13T05:03:16.844640+00:00
5115d145-91bf-433c-b33d-d460a4056afc,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,2c76cc17-09a6-4cc7-93e6-2fc5d2ea8a8d,B178867,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,44,2025-11-13T05:03:16.844681+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.844686+00:00,2025-11-13T05:03:16.844686+00:00
